,date,beginningCourse,high,deep,closingPrice,OilPriceDay
0,2014-01-07 00:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 01:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 02:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 03:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 04:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 05:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 06:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 07:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 08:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 09:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 10:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 11:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 12:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 13:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 14:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 15:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 16:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 17:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 18:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 19:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 20:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 21:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 22:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-07 23:00:00,82.0792,82.4189,81.7176,81.8418,82.014375
0,2014-01-08 00:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 01:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 02:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 03:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 04:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 05:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 06:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 07:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 08:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 09:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 10:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 11:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 12:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 13:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 14:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 15:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 16:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 17:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 18:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 19:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 20:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 21:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 22:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-08 23:00:00,78.9996,79.2161,77.9358,78.1262,78.569425
0,2014-01-09 00:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 01:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 02:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 03:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 04:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 05:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 06:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 07:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 08:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 09:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 10:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 11:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 12:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 13:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 14:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 15:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 16:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 17:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 18:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 19:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 20:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 21:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 22:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-09 23:00:00,78.5236,78.653,78.0972,78.139,78.3532
0,2014-01-10 00:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 01:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 02:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 03:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 04:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 05:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 06:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 07:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 08:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 09:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 10:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 11:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 12:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 13:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 14:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 15:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 16:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 17:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 18:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 19:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 20:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 21:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 22:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-10 23:00:00,75.3392,76.3231,74.4228,74.6767,75.19045
0,2014-01-12 00:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 01:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 02:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 03:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 04:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 05:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 06:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 07:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 08:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 09:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 10:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 11:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 12:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 13:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 14:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 15:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 16:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 17:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 18:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 19:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 20:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 21:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 22:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-01-12 23:00:00,54.9082,58.5572,54.1744,58.449,56.5222
0,2014-02-07 00:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 01:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 02:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 03:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 04:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 05:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 06:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 07:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 08:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 09:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 10:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 11:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 12:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 13:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 14:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 15:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 16:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 17:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 18:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 19:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 20:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 21:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 22:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-07 23:00:00,82.1141,82.3155,81.2244,81.2793,81.73332500000001
0,2014-02-09 00:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 01:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 02:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 03:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 04:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 05:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 06:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 07:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 08:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 09:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 10:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 11:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 12:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 13:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 14:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 15:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 16:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 17:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 18:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 19:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 20:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 21:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 22:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-09 23:00:00,78.3492,78.3797,77.1521,77.1636,77.76115000000001
0,2014-02-10 00:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 01:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 02:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 03:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 04:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 05:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 06:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 07:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 08:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 09:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 10:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 11:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 12:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 13:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 14:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 15:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 16:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 17:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 18:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 19:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 20:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 21:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 22:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-10 23:00:00,74.6655,74.6853,72.5002,74.2855,74.034125
0,2014-02-12 00:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 01:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 02:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 03:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 04:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 05:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 06:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 07:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 08:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 09:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 10:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 11:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 12:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 13:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 14:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 15:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 16:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 17:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 18:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 19:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 20:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 21:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 22:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-02-12 23:00:00,58.0369,58.7693,56.6685,57.1314,57.65152500000001
0,2014-03-07 00:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 01:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 02:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 03:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 04:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 05:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 06:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 07:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 08:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 09:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 10:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 11:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 12:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 13:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 14:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 15:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 16:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 17:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 18:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 19:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 20:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 21:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 22:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-07 23:00:00,81.2289,81.4598,81.0018,81.3865,81.26925
0,2014-03-09 00:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 01:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 02:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 03:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 04:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 05:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 06:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 07:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 08:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 09:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 10:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 11:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 12:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 13:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 14:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 15:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 16:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 17:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 18:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 19:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 20:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 21:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 22:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-09 23:00:00,76.3782,78.4047,76.3554,77.8192,77.239375
0,2014-03-10 00:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 01:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 02:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 03:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 04:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 05:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 06:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 07:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 08:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 09:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 10:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 11:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 12:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 13:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 14:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 15:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 16:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 17:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 18:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 19:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 20:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 21:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 22:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-10 23:00:00,73.1333,73.5257,72.5309,73.0025,73.0481
0,2014-03-11 00:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 01:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 02:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 03:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 04:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 05:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 06:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 07:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 08:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 09:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 10:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 11:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 12:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 13:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 14:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 15:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 16:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 17:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 18:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 19:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 20:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 21:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 22:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-11 23:00:00,68.7625,69.1427,67.2537,67.3577,68.12915000000001
0,2014-03-12 00:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 01:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 02:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 03:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 04:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 05:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 06:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 07:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 08:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 09:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 10:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 11:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 12:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 13:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 14:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 15:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 16:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 17:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 18:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 19:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 20:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 21:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 22:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-03-12 23:00:00,57.7366,57.9434,56.3701,56.7553,57.201350000000005
0,2014-04-07 00:00:00,81.7228,81.8958,81.3659,81.388,81.59312500000001
0,2014-04-07 01:00:00,81.7228,81.8958,81.3659,81.388,81.59312500000001
0,2014-04-07 02:00:00,81.7228,81.8958,81.3659,81.388,81.59312500000001
0,2014-04-07 03:00:00,81.7228,81.8958,81.3659,81.388,81.59312500000001
0,2014-04-07 04:00:00,81.7228,81.8958,81.3659,81.388,81.59312500000001
