timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1564763400,Aug 02 2019 - 4:30pm,complete,5025,Sandhausen,Osnabrück,Florian Badstübner,2,0.00,0.00,1.35,1.06,0,1,1,0,0,0,"","78",5,2,4,0,1,0,0,4,0,1,12,12,5,4,7,8,16,9,65,35,1.53,1.24,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.19,3.33,3.28,1.28,1.94,3.14,5.35,1.70,2.22,BWT-Stadion am Hardtwald (Sandhausen)
1564770600,Aug 02 2019 - 6:30pm,complete,29546,St. Pauli,Greuther Fürth,Sven Jablonski,2,0.00,0.00,1.76,1.18,1,3,4,3,1,2,"45","17,35,70",7,1,0,0,1,0,0,0,0,1,15,6,6,6,9,0,9,19,60,40,1.85,0.94,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.13,3.43,3.35,1.29,1.85,3.07,5.85,1.61,2.29,Millerntor-Stadion (Hamburg)
1564830000,Aug 03 2019 - 11:00am,complete,13099,Karlsruher SC,Dynamo Dresden,Frank Willenborg,2,0.00,0.00,1.29,0.76,4,2,6,2,1,1,"45'3,60,67,80","45'2,90",4,6,1,0,3,0,0,1,1,2,11,14,7,6,4,8,9,15,29,71,1.46,1.61,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.09,3.47,3.40,1.30,1.86,3.07,5.70,1.70,2.13,Wildparkstadion (Karlsruhe)
1564839000,Aug 03 2019 - 1:30pm,complete,28500,Hannover 96,Jahn Regensburg,Daniel Schlager,2,0.00,0.00,1.53,0.88,1,1,2,0,0,0,"66","79",8,1,1,0,2,0,1,0,2,0,19,9,7,8,12,1,11,13,68,32,2.12,1.29,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.25,3.55,2.99,1.23,1.63,2.54,4.46,1.54,2.46,HDI-Arena (Hannover)
1564918200,Aug 04 2019 - 11:30am,complete,15000,Heidenheim,Stuttgart,Benjamin Cortus,2,0.00,0.00,2.18,1.18,2,2,4,0,0,0,"78,84","51,57",3,10,0,0,1,0,0,0,1,0,10,19,6,11,4,8,8,13,33,67,1.36,2.52,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.71,3.43,2.50,1.19,1.59,2.48,4.32,1.50,2.57,Voith-Arena (Heidenheim an der Brenz)
1564925400,Aug 04 2019 - 1:30pm,complete,13065,Darmstadt 98,Holstein Kiel,Aarne Aarnink,2,0.00,0.00,1.76,1.29,2,0,2,1,1,0,"11,64","",4,15,0,0,1,0,0,0,0,1,11,12,6,3,5,9,9,16,28,72,1.30,1.73,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.84,3.67,2.30,1.19,1.59,2.46,4.04,1.48,2.63,Merck-Stadion am Böllenfalltor (Darmstadt)
1564925400,Aug 04 2019 - 1:30pm,complete,9500,Erzgebirge Aue,Wehen Wiesbaden,Robert Kempter,2,0.00,0.00,2.12,1.06,3,2,5,3,2,1,"19,35,82","43,89",1,5,4,0,5,0,1,3,2,3,10,18,7,8,3,10,15,20,50,50,1.32,2.18,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.50,3.32,2.78,1.29,1.83,2.98,5.55,1.63,2.26,Erzgebirgsstadion (Aue)
1565029800,Aug 05 2019 - 6:30pm,complete,44497,Nürnberg,Hamburger SV,Harm Osmers,2,0.00,0.00,0.94,1.18,0,4,4,2,0,2,"","12,30,72,81",4,3,1,0,1,0,1,0,0,1,5,12,0,9,5,3,13,8,50,50,0.68,1.62,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.03,3.22,2.39,1.37,2.13,3.54,6.15,1.78,2.02,Max-Morlock-Stadion (Nürnberg)
1565973000,Aug 16 2019 - 4:30pm,complete,41737,Hamburger SV,Bochum,Christian Dingert,3,1.00,0.00,2.00,1.18,1,0,1,0,0,0,"60","",14,0,1,0,1,0,0,1,1,0,12,6,7,0,5,6,8,17,60,40,1.75,0.61,3.00,100,100,50,50,0,0,50,100,100,10.00,4.00,1.50,4.00,7.00,1.18,1.60,2.50,4.33,1.66,2.10,Volksparkstadion (Hamburg)
1565973000,Aug 16 2019 - 4:30pm,complete,7542,Sandhausen,Nürnberg,Robert Kampka,3,0.00,3.00,1.35,1.24,3,2,5,3,2,1,"25,34,89","45,70",3,6,3,0,3,0,0,3,2,1,14,11,7,7,7,4,14,16,56,44,1.78,1.48,1.00,0,0,0,0,0,0,0,0,100,6.00,6.00,2.60,3.25,2.70,1.33,2.10,3.50,8.00,1.80,1.90,BWT-Stadion am Hardtwald (Sandhausen)
1566039600,Aug 17 2019 - 11:00am,complete,53315,Stuttgart,St. Pauli,Guido Winkmann,3,3.00,1.00,2.24,0.53,2,1,3,1,0,1,"60,90","18",4,9,0,0,2,0,0,0,0,2,14,10,6,3,8,7,12,17,67,33,1.73,1.19,2.50,100,100,50,0,0,50,100,0,50,4.00,8.00,1.40,4.20,9.00,1.17,1.53,2.38,4.00,1.72,2.00,Mercedes-Benz-Arena (Stuttgart)
1566039600,Aug 17 2019 - 11:00am,complete,15021,Arminia Bielefeld,Erzgebirge Aue,Martin Thomsen,3,1.00,3.00,2.00,0.65,3,1,4,1,1,0,"21,61,85","76",9,1,1,0,3,0,0,1,0,3,9,12,6,9,3,3,17,16,58,42,1.41,1.54,2.00,50,100,0,0,0,0,100,0,100,10.00,6.00,1.61,3.60,6.00,1.22,1.72,2.75,5.50,1.72,2.00,SchücoArena (Bielefeld)
1566039600,Aug 17 2019 - 11:00am,complete,5607,Wehen Wiesbaden,Hannover 96,Timo Gerach,3,0.00,0.00,0.94,1.29,0,3,3,1,0,1,"","28,56,76",4,6,4,0,1,0,1,3,0,1,12,11,7,7,5,4,12,9,35,65,1.56,1.57,3.00,100,100,100,0,0,50,100,50,50,8.00,5.00,3.00,3.40,2.30,1.20,1.65,2.62,5.00,1.53,2.37,BRITA-Arena (Wiesbaden)
1566127800,Aug 18 2019 - 11:30am,complete,11758,Holstein Kiel,Karlsruher SC,Sascha Stegemann,3,1.00,3.00,1.24,0.88,2,1,3,2,1,1,"45,64","17",6,3,0,1,2,0,0,1,1,1,16,10,8,3,8,7,17,17,60,40,2.03,1.36,2.50,100,100,50,0,0,0,100,50,100,9.00,2.00,1.90,3.75,3.80,1.17,1.57,2.38,4.00,1.50,2.50,Holstein-Stadion (Kiel)
1566127800,Aug 18 2019 - 11:30am,complete,26350,Dynamo Dresden,Heidenheim,Patrick Alt,3,0.00,3.00,1.12,1.06,2,1,3,0,0,0,"68,82","89",5,6,0,0,1,0,0,0,0,1,12,12,6,7,6,5,11,16,60,40,1.52,1.42,2.50,50,50,50,50,0,0,0,50,100,18.00,3.00,2.70,3.20,2.70,1.20,1.66,2.62,5.00,1.53,2.37,Rudolf-Harbig-Stadion (Dresden)
1566127800,Aug 18 2019 - 11:30am,complete,9665,Greuther Fürth,Jahn Regensburg,Marco Fritz,3,0.00,1.00,1.41,0.88,1,0,1,0,0,0,"74","",5,3,0,0,2,0,0,0,1,1,12,5,8,2,4,3,19,15,44,56,1.74,0.68,2.00,50,100,0,0,0,0,50,50,100,10.00,3.00,2.62,3.60,2.45,1.18,1.61,2.50,4.50,1.53,2.37,Sportpark Ronhof Thomas Sommer (Fürth)
1566239400,Aug 19 2019 - 6:30pm,complete,14101,Osnabrück,Darmstadt 98,Patrick Ittrich,3,0.00,1.00,1.29,1.29,4,0,4,1,1,0,"16,51,72,79","",3,6,3,0,4,0,2,1,3,1,18,5,9,2,9,3,19,20,55,45,2.07,0.67,3.00,100,100,50,50,0,0,0,100,100,8.00,6.00,2.25,3.40,3.10,1.28,2.00,3.25,6.50,1.72,2.00,Bremer Brücke (Osnabrück)
1566577800,Aug 23 2019 - 4:30pm,complete,14610,Darmstadt 98,Dynamo Dresden,Matthias Jöllenbeck,4,3.00,0.00,1.76,0.76,0,0,0,0,0,0,"","",4,4,2,0,2,0,1,1,0,2,8,13,3,3,5,10,11,16,30,70,0.94,1.53,4.00,50,100,50,50,50,50,100,50,100,10.00,3.00,2.46,3.38,2.80,1.25,1.80,3.00,5.50,1.67,2.10,Merck-Stadion am Böllenfalltor (Darmstadt)
1566577800,Aug 23 2019 - 4:30pm,complete,13950,Erzgebirge Aue,Stuttgart,Felix Zwayer,4,3.00,1.00,2.12,1.18,0,0,0,0,0,0,"","",2,7,1,0,5,1,0,1,3,3,7,11,0,6,7,5,14,11,26,74,0.60,1.53,4.50,100,100,100,100,50,50,50,100,100,11.00,5.00,3.65,3.82,1.91,1.17,1.57,2.38,4.33,1.57,2.30,Erzgebirgsstadion (Aue)
1566644400,Aug 24 2019 - 11:00am,complete,25300,Hannover 96,Greuther Fürth,René Rohde,4,1.00,3.00,1.53,1.18,1,1,2,1,0,1,"47","22",4,6,3,0,4,0,1,2,2,2,8,14,3,7,5,7,19,19,66,34,1.04,1.61,3.00,100,100,50,50,0,50,50,50,100,9.00,2.00,1.65,4.00,4.93,1.22,1.70,2.75,4.75,1.67,2.10,HDI-Arena (Hannover)
1566644400,Aug 24 2019 - 11:00am,complete,9514,Jahn Regensburg,Arminia Bielefeld,Pascal Müller,4,3.00,1.00,1.65,2.00,1,3,4,1,0,1,"46","43,63,83",5,7,4,0,1,0,3,1,0,1,9,11,4,5,5,6,17,12,33,67,1.17,1.44,5.00,100,100,100,100,50,0,50,100,100,10.00,4.00,2.64,3.55,2.50,1.20,1.62,2.62,4.50,1.49,2.40,Arena Regensburg (Regensburg)
1566644400,Aug 24 2019 - 11:00am,complete,14189,Bochum,Wehen Wiesbaden,Daniel Schlager,4,1.00,0.00,1.53,1.06,3,3,6,3,0,3,"56,87,90","10,19,45",7,3,3,1,1,0,0,4,0,1,16,14,10,8,6,6,13,10,67,33,2.25,1.69,5.50,100,100,100,100,100,50,50,100,100,9.00,8.00,2.03,3.68,3.38,1.20,1.67,2.62,4.50,1.53,2.38,Vonovia Ruhrstadion (Bochum)
1566732600,Aug 25 2019 - 11:30am,complete,27083,Nürnberg,Osnabrück,Sven Waschitzki,4,0.00,3.00,0.94,1.06,1,0,1,0,0,0,"80","",14,1,2,0,2,0,1,1,0,2,17,10,7,4,10,6,17,10,54,46,1.94,1.08,2.50,0,50,50,50,0,50,50,50,100,6.00,2.00,2.29,3.38,3.05,1.28,1.85,3.25,6.00,1.72,2.00,Max-Morlock-Stadion (Nürnberg)
1566732600,Aug 25 2019 - 11:30am,complete,10500,Heidenheim,Sandhausen,Frank Willenborg,4,1.00,1.00,2.18,1.18,0,2,2,0,0,0,"","60,63",8,5,1,0,0,0,0,1,0,0,14,15,3,5,11,10,10,8,52,48,1.45,1.50,3.00,100,100,50,50,0,0,50,50,100,10.00,4.00,2.05,3.62,3.40,1.20,1.65,2.62,5.00,1.57,2.25,Voith-Arena (Heidenheim an der Brenz)
1566732600,Aug 25 2019 - 11:30am,complete,15000,Karlsruher SC,Hamburger SV,Sören Storks,4,3.00,3.00,1.29,1.18,2,4,6,2,0,2,"76,88","16,34,67,90'1",5,2,2,0,3,0,1,1,1,2,22,14,7,7,15,7,11,14,46,54,2.36,1.60,5.00,50,100,100,100,50,100,100,100,100,7.00,2.00,3.65,3.55,1.99,1.25,1.80,3.00,6.00,1.66,2.10,Wildparkstadion (Karlsruhe)
1566844200,Aug 26 2019 - 6:30pm,complete,29546,St. Pauli,Holstein Kiel,Markus Schmidt,4,0.00,0.00,1.76,1.29,2,1,3,0,0,0,"49,66","81",6,6,3,1,3,0,2,2,0,3,13,15,4,7,9,8,14,10,45,55,1.36,1.79,3.00,50,100,50,50,0,50,100,0,100,22.00,1.00,2.60,3.63,2.50,1.17,1.57,2.25,4.33,1.50,2.50,Millerntor-Stadion (Hamburg)
1567182600,Aug 30 2019 - 4:30pm,complete,27444,Nürnberg,Heidenheim,Florian Heft,5,1.50,1.50,0.94,1.06,2,2,4,1,1,0,"30,70","82,84",8,7,2,0,3,0,0,2,1,2,28,8,9,3,19,5,10,11,49,51,2.70,1.03,3.00,50,75,75,50,0,25,25,75,100,15.00,2.50,2.05,3.40,3.20,1.24,1.77,2.70,4.50,1.62,2.20,Max-Morlock-Stadion (Nürnberg)
1567182600,Aug 30 2019 - 4:30pm,complete,7681,Sandhausen,Darmstadt 98,Johann Pfeifer,5,1.50,0.50,1.35,1.29,1,0,1,0,0,0,"47","",7,7,2,0,4,1,1,1,1,4,20,16,6,5,14,11,21,12,53,47,2.18,1.68,3.00,50,75,50,50,25,25,50,75,100,8.00,7.50,1.83,3.40,4.20,1.31,2.00,3.14,5.45,1.80,1.91,BWT-Stadion am Hardtwald (Sandhausen)
1567249200,Aug 31 2019 - 11:00am,complete,15820,Arminia Bielefeld,Greuther Fürth,Tobias Reichel,5,2.00,2.00,2.00,1.18,2,2,4,3,1,2,"28,62","4,22",10,3,0,0,3,0,0,0,2,1,24,14,10,7,14,7,13,13,60,40,2.58,1.56,3.00,100,100,50,50,0,25,100,25,100,12.00,4.00,1.80,3.60,3.90,1.20,1.67,2.62,5.00,1.67,2.10,SchücoArena (Bielefeld)
1567249200,Aug 31 2019 - 11:00am,complete,29953,Dynamo Dresden,St. Pauli,Benjamin Cortus,5,1.50,0.50,1.12,0.53,3,3,6,4,1,3,"40,54,85","13,16,29",4,9,1,1,2,0,1,1,1,1,14,8,9,4,5,4,10,18,54,46,1.79,1.17,2.25,75,75,50,0,0,0,50,50,100,13.00,3.00,2.15,3.30,3.10,1.22,1.80,2.62,5.00,1.57,2.25,Rudolf-Harbig-Stadion (Dresden)
1567249200,Aug 31 2019 - 11:00am,complete,3857,Wehen Wiesbaden,Jahn Regensburg,Daniel Siebert,5,0.00,0.50,0.94,0.88,0,5,5,2,0,2,"","34,42,60,76,84",7,5,1,0,0,0,0,1,0,0,12,15,3,10,9,5,12,9,51,49,1.30,1.92,2.25,50,75,50,0,0,0,50,75,100,6.50,5.00,2.30,3.50,2.70,1.14,1.50,2.20,3.75,1.44,2.62,BRITA-Arena (Wiesbaden)
1567337400,Sep 01 2019 - 11:30am,complete,54732,Hamburger SV,Hannover 96,Bastian Dankert,5,2.00,1.50,2.00,1.29,3,0,3,1,1,0,"35,59,75","",4,3,0,0,0,0,0,0,0,0,18,11,8,4,10,7,12,21,59,41,2.09,1.21,2.25,50,75,50,0,0,25,50,50,75,15.00,3.50,1.69,3.92,4.70,1.20,1.70,2.62,5.00,1.66,2.10,Volksparkstadion (Hamburg)
1567337400,Sep 01 2019 - 11:30am,complete,9465,Holstein Kiel,Erzgebirge Aue,Lasse Koslowski,5,2.00,1.50,1.24,0.65,1,1,2,0,0,0,"73","48",6,8,3,0,3,0,2,1,1,2,12,22,4,6,8,16,12,14,49,51,1.38,2.12,2.75,75,100,50,25,0,25,100,25,100,7.00,4.50,1.53,4.20,5.20,1.14,1.50,2.20,3.75,1.53,2.37,Holstein-Stadion (Kiel)
1567337400,Sep 01 2019 - 11:30am,complete,14003,Osnabrück,Karlsruher SC,Michael Bacher,5,1.50,1.50,1.29,0.88,3,0,3,1,1,0,"22,48,80","",8,6,2,0,3,0,0,2,2,1,21,11,10,4,11,7,19,17,56,44,2.23,1.43,3.50,75,100,100,50,0,25,75,75,100,8.00,4.50,2.60,3.37,2.64,1.25,1.80,3.00,6.00,1.61,2.20,Bremer Brücke (Osnabrück)
1567449000,Sep 02 2019 - 6:30pm,complete,48624,Stuttgart,Bochum,Manuel Gräfe,5,3.00,0.00,2.24,1.18,2,1,3,2,1,1,"19,48","39",3,6,0,0,1,0,0,0,0,1,21,15,7,6,14,9,10,7,57,43,2.35,1.57,2.75,75,75,75,25,0,25,75,50,75,5.50,4.50,1.53,4.20,5.20,1.14,1.50,2.20,3.75,1.53,2.37,Mercedes-Benz-Arena (Stuttgart)
1568392200,Sep 13 2019 - 4:30pm,complete,8730,Greuther Fürth,Wehen Wiesbaden,Benedikt Kempkes,6,1.50,0.50,1.41,1.06,2,1,3,0,0,0,"81,90'1","46",8,6,4,0,1,0,0,4,0,1,24,13,7,4,17,9,9,20,64,36,2.42,1.43,3.50,50,75,50,50,50,50,75,50,100,11.00,3.50,1.90,3.60,3.75,1.17,1.57,2.25,4.33,1.53,2.37,Sportpark Ronhof Thomas Sommer (Fürth)
1568392200,Sep 13 2019 - 4:30pm,complete,13517,Karlsruher SC,Sandhausen,Felix Zwayer,6,1.50,2.00,1.29,1.18,1,0,1,0,0,0,"57","",7,6,2,0,3,0,0,2,0,3,18,22,7,6,11,16,14,14,45,55,2.01,2.27,4.00,75,100,50,50,50,50,75,75,100,10.50,3.50,2.40,3.50,2.75,1.22,1.72,2.75,5.00,1.57,2.25,Wildparkstadion (Karlsruhe)
1568458800,Sep 14 2019 - 11:00am,complete,37200,Hannover 96,Arminia Bielefeld,Patrick Ittrich,6,1.00,2.00,1.53,2.00,0,2,2,1,0,1,"","32,64",6,2,4,1,1,0,1,4,1,0,13,8,5,5,8,3,14,17,48,52,1.48,1.12,3.50,100,100,50,50,25,0,50,75,100,12.00,3.50,2.38,3.40,2.88,1.18,1.62,2.50,4.50,1.50,2.50,HDI-Arena (Hannover)
1568458800,Sep 14 2019 - 11:00am,complete,10800,Heidenheim,Holstein Kiel,Nicolas Winter,6,0.50,0.00,2.18,1.29,3,0,3,2,2,0,"3,29,55","",5,8,1,0,1,0,1,0,0,1,15,15,7,3,8,12,13,12,48,52,1.65,1.63,2.75,50,100,50,25,0,0,25,75,100,16.00,2.50,2.30,3.60,2.88,1.11,1.40,2.00,3.40,1.36,3.00,Voith-Arena (Heidenheim an der Brenz)
1568458800,Sep 14 2019 - 11:00am,complete,15200,Jahn Regensburg,Stuttgart,Tobias Stieler,6,1.50,1.00,1.65,1.18,2,3,5,1,0,1,"71,90'3","24,76,90'2",7,12,4,0,0,0,2,2,0,0,16,25,7,8,9,17,25,13,33,67,1.75,2.69,3.00,75,75,75,75,0,0,50,75,75,13.50,6.50,2.70,3.60,2.38,1.14,1.48,2.20,3.75,1.44,2.62,Arena Regensburg (Regensburg)
1568547000,Sep 15 2019 - 11:30am,complete,15220,Darmstadt 98,Nürnberg,Alexander Sather,6,2.00,1.50,1.76,1.24,3,3,6,3,1,2,"6,72,82","9,45,85",5,8,1,0,1,0,0,1,0,1,13,29,7,8,6,21,20,10,46,54,1.65,2.73,2.00,25,50,25,25,25,25,50,25,75,7.50,3.50,2.80,3.40,2.40,1.28,1.85,3.25,6.50,1.72,2.00,Merck-Stadion am Böllenfalltor (Darmstadt)
1568547000,Sep 15 2019 - 11:30am,complete,16859,Bochum,Dynamo Dresden,Christof Günsch,6,1.00,0.50,1.53,0.76,2,2,4,0,0,0,"79,85","46,63",7,1,2,0,3,0,1,1,3,0,23,10,9,7,14,3,11,16,55,45,2.61,1.33,4.50,75,75,75,75,75,50,50,75,75,10.50,6.50,2.25,3.60,2.90,1.20,1.65,2.50,4.50,1.53,2.37,Vonovia Ruhrstadion (Bochum)
1568547000,Sep 15 2019 - 11:30am,complete,9750,Erzgebirge Aue,Osnabrück,Thorben Siewer,6,2.00,1.50,2.12,1.06,1,0,1,1,1,0,"40","",5,4,1,1,5,0,0,2,2,3,24,13,6,3,18,10,18,17,47,53,2.22,1.37,1.75,25,25,25,25,25,25,25,25,75,3.00,4.00,2.60,3.40,2.60,1.25,1.80,3.00,6.00,1.66,2.10,Erzgebirgsstadion (Aue)
1568658600,Sep 16 2019 - 6:30pm,complete,29226,St. Pauli,Hamburger SV,Sven Jablonski,6,1.50,3.00,1.76,1.18,2,0,2,1,1,0,"18,62","",4,8,2,0,2,0,1,1,1,1,11,16,5,6,6,10,10,10,41,59,1.34,1.76,4.25,75,100,100,75,25,75,75,75,100,9.00,4.00,4.20,4.00,1.80,1.22,1.70,2.62,5.00,1.66,2.10,Millerntor-Stadion (Hamburg)
1568997000,Sep 20 2019 - 4:30pm,complete,10800,Heidenheim,Darmstadt 98,Florian Badstübner,7,1.33,0.33,2.18,1.29,1,0,1,0,0,0,"59","",6,4,2,0,0,0,0,2,0,0,10,15,6,3,4,12,11,12,48,52,1.35,1.60,2.67,33,84,50,33,0,17,33,67,100,10.33,5.00,1.87,3.65,3.60,1.20,1.65,2.62,5.00,1.56,2.25,Voith-Arena (Heidenheim an der Brenz)
1568997000,Sep 20 2019 - 4:30pm,complete,15034,Holstein Kiel,Hannover 96,Martin Thomsen,7,1.67,1.00,1.24,1.29,1,2,3,1,0,1,"63","43,52",5,1,2,0,2,0,2,0,1,1,12,13,5,5,7,8,16,15,53,47,1.48,1.39,2.67,67,100,67,0,0,33,84,50,84,9.67,3.00,2.25,3.73,2.87,1.14,1.50,2.25,4.00,1.44,2.62,Holstein-Stadion (Kiel)
