timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1533661200,Aug 07 2018 - 5:00pm,complete,N/A,Kaiserslautern,Preußen Münster,N/A,3,3.00,3.00,1.47,1.16,1,2,3,0,0,0,"51","74,90'2",9,3,4,0,4,0,2,2,2,2,19,14,7,7,12,7,19,16,51,49,2.02,1.65,3.00,50,50,50,50,50,50,50,50,100,12.00,2.00,1.93,3.51,4.13,1.27,1.87,3.20,0.00,1.87,1.91,Fritz-Walter-Stadion
1533661200,Aug 07 2018 - 5:00pm,complete,8024,Carl Zeiss Jena,Hallescher FC,N/A,3,3.00,0.00,1.26,1.84,0,3,3,3,0,3,"","15,42,45'2",3,3,2,0,1,0,1,1,0,1,8,8,4,6,4,2,15,21,47,53,0.94,1.11,3.50,50,100,50,50,50,100,100,50,50,11.00,6.00,2.29,3.44,3.15,1.27,1.87,3.20,0.00,1.77,2.10,Ernst-Abbe-Sportfeld
1533661200,Aug 07 2018 - 5:00pm,complete,3403,Fortuna Köln,Karlsruher SC,N/A,3,0.00,1.00,0.95,1.95,0,1,1,0,0,0,"","76",2,3,2,0,1,0,2,0,1,0,11,14,5,6,6,8,17,18,46,54,1.25,1.54,3.50,100,100,50,50,50,50,100,50,100,10.00,5.00,2.66,3.38,2.69,1.29,1.95,3.35,0.00,1.83,2.00,Südstadion (Köln)
1533747600,Aug 08 2018 - 5:00pm,complete,4305,Uerdingen,Meppen,N/A,3,0.00,1.00,1.00,0.89,3,2,5,1,0,1,"52,79,90'3","16,59",9,2,2,0,4,1,0,2,4,1,13,9,5,7,8,2,12,14,62,38,1.56,1.25,2.00,50,50,50,50,0,0,50,50,50,8.00,2.00,1.83,3.63,4.48,1.27,1.87,3.20,0.00,2.00,1.83,Schauinsland-Reisen-Arena
1533747600,Aug 08 2018 - 5:00pm,complete,N/A,Osnabrück,1860 München,N/A,3,3.00,0.00,2.26,0.89,2,2,4,1,0,1,"76,90'3","35,47",10,5,1,1,4,0,0,2,0,4,19,14,8,10,11,4,13,20,55,45,2.06,1.80,2.00,50,50,50,0,0,0,50,50,100,10.00,3.00,2.76,3.28,2.65,1.26,1.83,3.15,0.00,1.74,2.10,Bremer Brücke
1533747600,Aug 08 2018 - 5:00pm,complete,1407,Sportfreunde Lotte,Sonnenhof Großaspach,N/A,3,1.00,0.00,0.95,0.89,0,2,2,2,0,2,"","25,35",4,9,5,0,2,0,2,3,0,2,12,18,6,9,6,9,13,9,47,53,1.67,2.26,2.50,50,50,50,50,50,50,50,50,50,12.00,4.00,2.20,3.35,3.15,1.24,1.77,2.95,0.00,1.69,2.15,FRIMO Stadion
1533747600,Aug 08 2018 - 5:00pm,complete,16000,Hansa Rostock,Wehen Wiesbaden,N/A,3,3.00,3.00,1.47,1.84,3,2,5,3,2,1,"17,28,90'4","12,88",5,3,2,0,1,0,1,1,1,0,8,12,5,5,3,7,6,16,50,50,1.27,1.63,2.50,50,100,50,0,0,50,50,50,50,9.00,4.00,2.71,3.29,2.70,1.26,1.83,3.10,0.00,1.74,2.10,Ostseestadion
1533747600,Aug 08 2018 - 5:00pm,complete,8041,Energie Cottbus,Unterhaching,N/A,3,3.00,3.00,1.21,1.16,2,2,4,1,0,1,"88,90","42,85",6,4,2,1,6,0,0,3,2,4,13,13,4,4,9,9,19,22,52,48,1.34,1.31,3.50,50,100,100,50,0,50,100,50,100,6.00,5.00,1.93,3.51,4.13,1.32,2.00,3.50,0.00,1.87,1.95,Stadion der Freundschaft
1533920400,Aug 10 2018 - 5:00pm,complete,11530,Karlsruher SC,Carl Zeiss Jena,N/A,4,1.00,3.00,1.79,1.16,1,1,2,0,0,0,"88","85",4,1,0,0,1,0,0,0,0,1,12,12,5,5,7,7,15,10,48,52,1.32,1.27,2.50,100,100,50,0,0,50,50,50,100,9.00,4.00,1.75,4.01,4.53,1.26,1.83,3.10,0.00,1.91,1.91,Wildparkstadion
1533988800,Aug 11 2018 - 12:00pm,complete,8133,Hallescher FC,Kaiserslautern,N/A,4,0.00,1.00,1.63,1.21,2,0,2,1,1,0,"13,85","",2,3,3,0,6,0,0,3,1,5,15,8,7,3,8,5,18,20,48,52,1.71,0.90,2.50,100,100,50,0,0,50,100,50,50,12.00,4.00,2.89,3.52,2.42,1.27,1.87,3.20,0.00,1.77,2.10,ERDGAS Sportpark
1533988800,Aug 11 2018 - 12:00pm,complete,2500,Sonnenhof Großaspach,Osnabrück,N/A,4,1.00,3.00,1.47,1.74,0,0,0,0,0,0,"","",5,5,1,0,2,0,0,1,1,1,14,10,8,7,6,3,14,12,52,48,1.72,1.42,2.00,50,100,0,0,0,50,50,50,50,4.00,1.00,2.56,3.28,2.87,1.26,1.83,3.15,0.00,1.74,2.10,mechatronik Arena
1533988800,Aug 11 2018 - 12:00pm,complete,5103,Meppen,Aalen,N/A,4,0.00,1.00,1.58,0.84,1,0,1,0,0,0,"82","",4,5,4,0,2,0,3,1,0,2,17,18,6,5,11,13,18,12,57,43,1.77,1.70,1.00,0,50,0,0,0,0,0,50,50,15.00,6.00,2.44,3.35,2.98,1.29,1.95,3.35,0.00,1.80,2.00,Hänsch-Arena
1533988800,Aug 11 2018 - 12:00pm,complete,4000,Unterhaching,Hansa Rostock,N/A,4,1.00,0.00,1.37,1.42,2,1,3,1,1,0,"30,73","88",2,7,2,0,0,0,1,1,0,0,10,16,6,8,4,8,13,11,43,57,1.20,1.82,1.50,0,50,50,0,0,50,50,0,50,12.00,7.00,2.15,3.63,3.29,1.25,1.80,3.00,0.00,1.74,2.10,Alpenbauer Sportpark
1533988800,Aug 11 2018 - 12:00pm,complete,2686,Wehen Wiesbaden,Eintracht Braunschweig,N/A,4,0.00,0.00,1.84,1.26,3,3,6,1,0,1,"63,86,90'3","32,48,74",4,3,3,0,1,1,0,3,0,2,15,12,6,7,9,5,12,14,51,49,1.70,1.55,2.00,0,100,0,0,0,50,100,0,50,10.00,1.00,2.18,3.35,3.49,1.30,1.95,3.40,0.00,1.87,1.95,BRITA-Arena
1533988800,Aug 11 2018 - 12:00pm,complete,4456,Zwickau,Fortuna Köln,N/A,4,3.00,3.00,1.84,1.11,1,0,1,0,0,0,"66","",2,9,2,0,5,0,0,2,0,5,9,5,3,3,6,2,17,17,46,54,0.99,0.75,2.50,50,100,50,0,0,50,100,50,50,3.00,4.00,2.05,3.72,3.49,1.27,1.87,3.20,0.00,1.80,2.05,Stadion Zwickau
1534071600,Aug 12 2018 - 11:00am,complete,15000,1860 München,Uerdingen,N/A,4,3.00,3.00,1.58,1.53,0,1,1,0,0,0,"","90'3",6,5,1,0,3,0,0,1,1,2,13,9,5,2,8,7,11,16,56,44,1.40,0.92,4.00,50,100,50,50,50,50,50,100,100,10.00,5.00,1.95,3.64,3.89,1.24,1.77,2.90,0.00,1.69,2.20,Städtisches Stadion an der Grünwalder Straße
1534075200,Aug 12 2018 - 12:00pm,complete,N/A,Würzburger Kickers,Energie Cottbus,N/A,4,0.00,3.00,1.63,1.16,3,1,4,2,2,0,"28,45,64","89",1,2,1,0,3,0,1,0,0,3,12,4,7,3,5,1,-1,-1,50,50,1.66,1.02,2.00,0,100,0,0,0,0,50,50,100,10.00,6.00,2.54,3.42,2.80,1.32,2.00,3.55,0.00,1.87,1.95,flyeralarm-Arena
1534179600,Aug 13 2018 - 5:00pm,complete,9242,Preußen Münster,Sportfreunde Lotte,N/A,4,0.00,0.00,1.58,1.16,1,0,1,0,0,0,"52","",7,3,4,0,2,0,3,1,2,0,13,11,5,3,8,8,10,14,55,45,1.63,1.24,4.50,100,100,100,50,50,100,100,50,100,8.00,1.00,1.76,3.92,4.57,1.19,1.65,2.60,0.00,1.74,2.10,Preußen-Stadion
1535130000,Aug 24 2018 - 5:00pm,complete,3482,Uerdingen,Sonnenhof Großaspach,N/A,5,1.50,1.50,1.00,0.89,0,0,0,0,0,0,"","",2,5,2,0,1,0,0,2,1,0,15,11,7,7,8,4,10,11,52,48,1.80,1.53,4.00,75,100,75,75,50,50,100,75,75,13.50,5.00,1.49,4.28,7.20,1.25,1.80,3.00,0.00,1.95,1.87,Schauinsland-Reisen-Arena
1535198400,Aug 25 2018 - 12:00pm,complete,8260,Aalen,1860 München,N/A,5,1.50,0.50,0.79,0.89,1,4,5,2,0,2,"77","19,39,54,86",4,4,2,1,3,0,1,2,0,3,9,16,5,7,4,9,8,11,49,51,1.09,1.66,3.25,75,75,75,50,25,25,50,50,100,7.00,5.50,2.57,3.37,2.80,1.29,1.91,3.30,0.00,1.80,2.05,Scholz Arena
1535198400,Aug 25 2018 - 12:00pm,complete,15000,Osnabrück,Preußen Münster,N/A,5,2.00,3.00,2.26,1.16,3,0,3,2,2,0,"40,44,67","",3,4,2,0,3,1,2,0,1,3,14,15,9,6,5,9,15,25,44,56,1.93,1.82,3.75,100,100,100,50,25,25,75,100,100,13.50,5.00,2.47,3.35,2.93,1.27,1.87,3.20,0.00,1.77,2.05,Bremer Brücke
1535198400,Aug 25 2018 - 12:00pm,complete,27343,Kaiserslautern,Karlsruher SC,N/A,5,1.50,2.00,1.47,1.95,0,0,0,0,0,0,"","",7,9,2,0,2,0,1,1,0,2,14,13,6,6,8,7,11,18,53,47,1.88,1.76,1.75,50,50,25,0,0,0,25,25,100,11.50,3.50,2.58,3.28,2.85,1.37,2.15,3.95,0.00,1.95,1.87,Fritz-Walter-Stadion
1535198400,Aug 25 2018 - 12:00pm,complete,1830,Wehen Wiesbaden,Unterhaching,N/A,5,0.50,2.00,1.84,1.16,1,2,3,1,1,0,"7","76,86",4,4,2,1,2,0,1,2,1,1,15,17,7,12,8,5,18,17,39,61,1.63,2.17,4.00,75,100,75,75,25,0,100,75,100,7.00,6.50,1.88,3.60,4.23,1.23,1.74,2.90,0.00,1.74,2.10,BRITA-Arena
1535198400,Aug 25 2018 - 12:00pm,complete,12300,Hansa Rostock,Würzburger Kickers,N/A,5,3.00,0.00,1.47,1.37,0,4,4,1,0,1,"","29,47,63,80",3,5,3,0,2,0,1,2,0,2,10,12,2,7,8,5,14,10,55,45,1.32,1.55,3.75,75,100,75,50,50,75,100,50,75,10.50,5.00,2.52,3.28,2.92,1.29,1.95,3.35,0.00,1.83,2.00,Ostseestadion
1535198400,Aug 25 2018 - 12:00pm,complete,6038,Energie Cottbus,Meppen,N/A,5,2.00,0.50,1.21,0.89,1,1,2,1,1,0,"15","90'3",1,6,1,0,4,0,0,1,1,3,13,17,5,9,8,8,20,12,38,62,1.36,1.95,3.00,50,75,75,50,25,25,75,50,75,8.00,5.00,1.91,3.56,4.19,1.27,1.87,3.20,0.00,1.80,2.05,Stadion der Freundschaft
1535281200,Aug 26 2018 - 11:00am,complete,1706,Sportfreunde Lotte,Hallescher FC,N/A,5,0.50,1.50,0.95,1.84,0,1,1,0,0,0,"","52",7,10,7,0,4,0,3,4,2,2,10,11,3,7,7,4,-1,-1,47,53,1.28,1.56,1.75,0,75,25,0,0,75,75,0,0,9.00,5.00,2.96,3.38,2.44,1.29,1.95,3.35,0.00,1.83,2.00,FRIMO Stadion
1535284800,Aug 26 2018 - 12:00pm,complete,17035,Eintracht Braunschweig,Fortuna Köln,N/A,5,1.00,1.50,1.11,1.11,0,2,2,1,0,1,"","27,58",7,3,2,0,1,0,1,1,1,0,12,11,4,8,8,3,9,16,60,40,1.73,1.70,2.00,75,75,25,0,0,0,75,25,100,13.50,5.00,1.89,3.57,4.26,1.26,1.83,3.10,0.00,1.83,2.00,Eintracht-Stadion
1535389200,Aug 27 2018 - 5:00pm,complete,7061,Carl Zeiss Jena,Zwickau,N/A,5,1.50,1.00,1.26,0.89,2,1,3,1,0,1,"62,74","13",6,3,4,0,3,0,3,1,0,3,17,13,8,7,9,6,14,19,54,46,2.13,1.70,3.00,75,100,50,25,25,50,75,50,75,8.00,4.00,2.30,3.39,3.18,1.30,1.95,3.40,0.00,1.83,2.00,Ernst-Abbe-Sportfeld
1535734800,Aug 31 2018 - 5:00pm,complete,15000,1860 München,Energie Cottbus,N/A,6,1.50,1.50,1.58,1.16,2,0,2,1,1,0,"33,59","",0,8,3,0,4,0,2,1,3,1,13,12,8,6,5,6,20,17,49,51,1.54,1.34,3.25,50,75,50,50,25,50,75,50,100,7.50,4.00,2.13,3.53,3.44,1.26,1.83,3.10,0.00,1.80,2.00,Städtisches Stadion an der Grünwalder Straße
1535803200,Sep 01 2018 - 12:00pm,complete,7543,Hallescher FC,Osnabrück,N/A,6,1.50,2.00,1.63,1.74,1,1,2,0,0,0,"66","57",9,3,1,0,1,0,0,1,0,1,10,3,4,2,6,1,9,8,60,40,1.48,0.74,1.75,25,75,25,0,0,0,50,50,75,9.50,3.50,2.16,3.39,3.51,1.31,1.95,3.45,0.00,1.91,1.91,ERDGAS Sportpark
1535803200,Sep 01 2018 - 12:00pm,complete,8077,Preußen Münster,Uerdingen,N/A,6,1.50,3.00,1.58,1.53,0,1,1,0,0,0,"","78",3,2,2,0,3,0,0,2,1,2,15,20,2,12,13,8,12,15,53,47,1.60,2.59,1.75,25,50,25,0,0,25,25,25,100,10.00,6.00,2.81,3.39,2.54,1.28,1.87,3.20,0.00,1.77,2.05,Preußen-Stadion
1535803200,Sep 01 2018 - 12:00pm,complete,7383,Meppen,Hansa Rostock,N/A,6,1.50,0.00,1.58,1.42,1,3,4,2,0,2,"90'4","8,43,82",2,4,3,0,2,0,0,3,1,1,5,8,3,4,2,4,22,13,50,50,1.13,1.31,2.25,25,75,50,0,0,25,50,50,100,13.00,4.50,2.58,3.34,2.81,1.30,1.95,3.40,0.00,1.83,2.00,Hänsch-Arena
1535803200,Sep 01 2018 - 12:00pm,complete,4754,Würzburger Kickers,Wehen Wiesbaden,N/A,6,1.50,1.50,1.63,1.84,3,1,4,2,1,1,"20,83,87","45'3",6,1,2,0,3,0,1,1,2,1,7,9,5,3,2,6,14,15,52,48,0.96,0.97,3.50,75,100,75,50,25,50,50,100,100,8.50,2.50,2.32,3.46,3.10,1.25,1.80,3.05,0.00,1.77,2.05,flyeralarm-Arena
1535803200,Sep 01 2018 - 12:00pm,complete,3000,Unterhaching,Eintracht Braunschweig,N/A,6,2.00,0.50,1.37,1.26,3,0,3,1,1,0,"14,51,56","",2,5,2,0,3,0,0,2,1,2,12,8,5,2,7,6,10,19,47,53,1.58,1.23,2.75,50,75,50,25,25,25,75,50,50,8.50,5.00,2.08,3.54,3.58,1.27,1.87,3.20,0.00,1.80,2.05,Alpenbauer Sportpark
1535803200,Sep 01 2018 - 12:00pm,complete,10107,Karlsruher SC,Sportfreunde Lotte,N/A,6,1.00,0.00,1.79,1.16,1,3,4,4,1,3,"39","6,13,29",7,5,6,0,3,0,3,3,1,2,22,13,12,7,10,6,15,22,58,42,2.56,1.51,2.75,75,75,25,25,25,25,25,75,100,8.00,1.50,1.47,4.31,7.71,1.32,2.00,3.60,0.00,2.05,1.77,Wildparkstadion
1535886000,Sep 02 2018 - 11:00am,complete,9024,Zwickau,Kaiserslautern,N/A,6,3.00,0.50,1.84,1.21,1,1,2,0,0,0,"90'1","60",4,7,2,0,2,0,2,0,1,1,11,18,3,4,8,14,13,12,49,51,1.42,1.86,1.75,25,75,0,0,0,50,75,0,50,5.00,6.50,2.61,3.27,2.81,1.34,2.05,3.75,0.00,1.91,1.91,Stadion Zwickau
1535889600,Sep 02 2018 - 12:00pm,complete,2150,Fortuna Köln,Carl Zeiss Jena,N/A,6,0.00,2.00,0.95,1.16,2,0,2,0,0,0,"67,84","",5,5,0,0,3,0,0,0,1,2,14,5,7,2,7,3,9,18,46,54,1.81,0.76,2.75,75,75,50,25,25,50,50,50,100,6.00,5.00,2.14,3.49,3.45,1.27,1.87,3.20,0.00,1.77,2.05,Südstadion (Köln)
