timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1601118000,Sep 26 2020 - 11:00am,complete,7500,Fortuna Düsseldorf,Würzburger Kickers,Robert Hartmann,2,0.00,0.00,2.18,0.59,1,0,1,0,0,0,"82","",5,5,6,0,2,0,2,4,2,0,14,15,5,5,9,10,15,13,65,35,1.72,1.49,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.57,4.15,5.30,1.21,1.67,2.70,4.90,1.71,2.05,Merkur Spiel-Arena (Düsseldorf)
1601118000,Sep 26 2020 - 11:00am,complete,1721,Darmstadt 98,Jahn Regensburg,Patrick Alt,2,0.00,0.00,1.41,0.82,0,0,0,0,0,0,"","",8,7,1,0,3,0,1,0,1,2,16,18,10,4,6,14,14,17,61,39,2.11,1.75,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.05,3.45,3.55,1.23,1.74,2.90,5.35,1.62,2.15,Merck-Stadion am Böllenfalltor (Darmstadt)
1601118000,Sep 26 2020 - 11:00am,complete,3512,Eintracht Braunschweig,Holstein Kiel,Martin Thomsen,2,0.00,0.00,1.29,1.59,0,0,0,0,0,0,"","",3,6,0,0,5,0,0,0,3,2,13,15,3,4,10,11,10,13,40,60,1.36,1.56,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.00,3.55,2.25,1.20,1.65,2.65,4.75,1.56,2.35,Eintracht-Stadion (Braunschweig)
1601206200,Sep 27 2020 - 11:30am,complete,2226,St. Pauli,Heidenheim,Sven Jablonski,2,0.00,0.00,1.59,1.06,4,2,6,2,2,0,"26,34,46,70","78,80",2,9,1,0,1,0,0,1,0,1,7,23,4,9,3,14,9,11,37,63,0.97,2.55,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.70,3.35,2.55,1.28,1.87,3.25,6.15,1.69,2.05,Millerntor-Stadion (Hamburg)
1601206200,Sep 27 2020 - 11:30am,complete,N/A,Karlsruher SC,Bochum,Marco Fritz,2,0.00,0.00,1.24,1.71,0,1,1,1,0,1,"","14",5,4,4,0,3,1,0,4,0,4,20,8,5,3,15,5,11,16,57,43,2.34,0.98,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.75,3.25,2.55,1.30,1.95,3.40,6.60,1.74,2.00,Wildparkstadion (Karlsruhe)
1601206200,Sep 27 2020 - 11:30am,complete,6505,Nürnberg,Sandhausen,Tobias Reichel,2,0.00,0.00,1.29,0.18,1,0,1,0,0,0,"77","",14,10,3,0,1,0,1,2,1,0,24,6,10,3,14,3,9,12,58,42,2.68,0.99,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.15,3.40,3.35,1.28,1.91,3.25,6.25,1.71,2.00,Max-Morlock-Stadion (Nürnberg)
1601317800,Sep 28 2020 - 6:30pm,complete,N/A,Paderborn,Hamburger SV,Guido Winkmann,2,0.00,0.00,1.71,1.41,3,4,7,5,3,2,"34,36,38","14,24,56,82",7,6,3,0,2,0,1,2,1,1,13,16,7,11,6,5,10,9,46,54,1.68,2.19,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.90,3.55,2.30,1.20,1.65,2.60,4.70,1.54,2.35,Benteler-Arena (Paderborn)
1601656200,Oct 02 2020 - 4:30pm,complete,4231,Bochum,Osnabrück,Alexander Sather,3,1.00,1.00,2.24,1.35,0,0,0,0,0,0,"","",3,7,3,0,2,1,0,3,1,2,16,10,4,2,12,8,8,13,57,43,1.88,1.12,3.00,100,100,50,50,0,50,100,50,50,13.00,4.00,2.00,3.45,3.65,1.25,1.80,3.00,5.60,1.67,2.10,Vonovia Ruhrstadion (Bochum)
1601656200,Oct 02 2020 - 4:30pm,complete,N/A,Sandhausen,St. Pauli,Sven Waschitzki,3,3.00,1.00,1.82,1.18,1,0,1,1,1,0,"45","",5,11,2,0,2,0,0,2,0,2,8,14,5,6,3,8,18,13,41,59,1.17,1.67,4.50,100,100,100,100,50,50,100,100,100,4.00,8.00,2.05,3.55,3.45,1.22,1.71,2.80,5.15,1.61,2.20,BWT-Stadion am Hardtwald (Sandhausen)
1601722800,Oct 03 2020 - 11:00am,complete,N/A,Heidenheim,Paderborn,Timo Gerach,3,3.00,0.00,1.94,1.06,0,0,0,0,0,0,"","",4,4,0,0,1,0,0,0,0,1,13,7,4,2,9,5,9,10,49,51,1.51,0.88,1.50,0,50,0,0,0,0,50,0,100,8.00,2.00,2.35,3.60,2.75,1.20,1.65,2.60,4.70,1.54,2.35,Voith-Arena (Heidenheim an der Brenz)
