,date,beginningCourse,high,deep,closingPrice
0,2014-06-09 00:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 01:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 02:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 03:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 04:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 05:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 06:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 07:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 08:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 09:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 10:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 11:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 12:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 13:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 14:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 15:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 16:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 17:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 18:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 19:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 20:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 21:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 22:00:00,107.91,109.295,107.8,109.085
0,2014-06-09 23:00:00,107.91,109.295,107.8,109.085
0,2014-06-10 00:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 01:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 02:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 03:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 04:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 05:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 06:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 07:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 08:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 09:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 10:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 11:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 12:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 13:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 14:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 15:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 16:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 17:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 18:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 19:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 20:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 21:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 22:00:00,109.145,109.495,108.44,108.865
0,2014-06-10 23:00:00,109.145,109.495,108.44,108.865
0,2014-06-11 00:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 01:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 02:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 03:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 04:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 05:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 06:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 07:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 08:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 09:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 10:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 11:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 12:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 13:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 14:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 15:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 16:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 17:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 18:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 19:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 20:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 21:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 22:00:00,108.92,109.575,108.905,109.495
0,2014-06-11 23:00:00,108.92,109.575,108.905,109.495
0,2014-06-12 00:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 01:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 02:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 03:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 04:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 05:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 06:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 07:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 08:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 09:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 10:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 11:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 12:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 13:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 14:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 15:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 16:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 17:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 18:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 19:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 20:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 21:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 22:00:00,109.485,112.725,109.485,112.67
0,2014-06-12 23:00:00,109.485,112.725,109.485,112.67
0,2014-06-13 00:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 01:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 02:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 03:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 04:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 05:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 06:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 07:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 08:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 09:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 10:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 11:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 12:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 13:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 14:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 15:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 16:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 17:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 18:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 19:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 20:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 21:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 22:00:00,112.785,114.06,112.005,112.36
0,2014-06-13 23:00:00,112.785,114.06,112.005,112.36
0,2014-06-16 00:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 01:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 02:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 03:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 04:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 05:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 06:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 07:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 08:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 09:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 10:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 11:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 12:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 13:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 14:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 15:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 16:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 17:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 18:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 19:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 20:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 21:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 22:00:00,113.115,113.195,112.34,112.92
0,2014-06-16 23:00:00,113.115,113.195,112.34,112.92
0,2014-06-17 00:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 01:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 02:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 03:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 04:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 05:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 06:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 07:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 08:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 09:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 10:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 11:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 12:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 13:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 14:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 15:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 16:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 17:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 18:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 19:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 20:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 21:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 22:00:00,113.02,113.785,112.165,113.39
0,2014-06-17 23:00:00,113.02,113.785,112.165,113.39
0,2014-06-18 00:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 01:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 02:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 03:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 04:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 05:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 06:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 07:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 08:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 09:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 10:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 11:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 12:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 13:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 14:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 15:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 16:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 17:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 18:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 19:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 20:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 21:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 22:00:00,113.245,114.5,113.065,114.25
0,2014-06-18 23:00:00,113.245,114.5,113.065,114.25
0,2014-06-19 00:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 01:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 02:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 03:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 04:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 05:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 06:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 07:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 08:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 09:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 10:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 11:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 12:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 13:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 14:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 15:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 16:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 17:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 18:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 19:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 20:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 21:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 22:00:00,114.28,115.69,114.17,114.94
0,2014-06-19 23:00:00,114.28,115.69,114.17,114.94
0,2014-06-20 00:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 01:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 02:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 03:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 04:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 05:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 06:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 07:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 08:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 09:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 10:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 11:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 12:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 13:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 14:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 15:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 16:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 17:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 18:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 19:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 20:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 21:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 22:00:00,114.86,115.09,114.43,114.73
0,2014-06-20 23:00:00,114.86,115.09,114.43,114.73
0,2014-06-23 00:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 01:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 02:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 03:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 04:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 05:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 06:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 07:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 08:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 09:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 10:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 11:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 12:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 13:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 14:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 15:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 16:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 17:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 18:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 19:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 20:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 21:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 22:00:00,115.01,115.635,113.88,114.025
0,2014-06-23 23:00:00,115.01,115.635,113.88,114.025
0,2014-06-24 00:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 01:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 02:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 03:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 04:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 05:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 06:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 07:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 08:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 09:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 10:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 11:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 12:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 13:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 14:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 15:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 16:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 17:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 18:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 19:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 20:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 21:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 22:00:00,113.67,114.815,113.555,114.315
0,2014-06-24 23:00:00,113.67,114.815,113.555,114.315
0,2014-06-25 00:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 01:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 02:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 03:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 04:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 05:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 06:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 07:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 08:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 09:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 10:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 11:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 12:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 13:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 14:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 15:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 16:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 17:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 18:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 19:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 20:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 21:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 22:00:00,113.935,114.255,113.24,114.17
0,2014-06-25 23:00:00,113.935,114.255,113.24,114.17
0,2014-06-26 00:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 01:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 02:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 03:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 04:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 05:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 06:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 07:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 08:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 09:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 10:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 11:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 12:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 13:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 14:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 15:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 16:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 17:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 18:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 19:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 20:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 21:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 22:00:00,114.235,114.235,113.015,113.12
0,2014-06-26 23:00:00,114.235,114.235,113.015,113.12
0,2014-06-27 00:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 01:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 02:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 03:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 04:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 05:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 06:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 07:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 08:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 09:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 10:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 11:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 12:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 13:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 14:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 15:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 16:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 17:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 18:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 19:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 20:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 21:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 22:00:00,113.125,113.705,112.905,113.22
0,2014-06-27 23:00:00,113.125,113.705,112.905,113.22
0,2014-06-30 00:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 01:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 02:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 03:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 04:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 05:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 06:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 07:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 08:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 09:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 10:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 11:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 12:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 13:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 14:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 15:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 16:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 17:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 18:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 19:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 20:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 21:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 22:00:00,113.11,113.115,112.165,112.35
0,2014-06-30 23:00:00,113.11,113.115,112.165,112.35
0,2014-07-01 00:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 01:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 02:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 03:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 04:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 05:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 06:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 07:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 08:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 09:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 10:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 11:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 12:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 13:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 14:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 15:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 16:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 17:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 18:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 19:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 20:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 21:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 22:00:00,112.35,112.815,111.855,112.025
0,2014-07-01 23:00:00,112.35,112.815,111.855,112.025
0,2014-07-02 00:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 01:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 02:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 03:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 04:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 05:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 06:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 07:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 08:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 09:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 10:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 11:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 12:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 13:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 14:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 15:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 16:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 17:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 18:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 19:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 20:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 21:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 22:00:00,112.135,112.41,110.92,110.995
0,2014-07-02 23:00:00,112.135,112.41,110.92,110.995
0,2014-07-03 00:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 01:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 02:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 03:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 04:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 05:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 06:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 07:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 08:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 09:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 10:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 11:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 12:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 13:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 14:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 15:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 16:00:00,110.845,111.16,110.535,111.06
0,2014-07-03 17:00:00,110.845,111.16,110.535,111.06
